id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,pos_src,dist_src,mag_src,pm_src,rv_src,spect_src
1127724,52717.0,,,,,,10.77810418,-15.50692713,455.2897,2.158,-23.596,-14.934,8.81,0.519,K5,1.227,-416.46,137.96,-121.724,2.569099549e-05,-1.352712063e-05,-4.61028652e-05,2.821701073,-0.270646935,1.04622792e-08,-1.143966361e-07,,,Hya,1,1127724,,,,,,T,G_R3,HIP,G_R3,G_R3,T
502279,29436.0,41886.0,,,,,6.20190126,62.96906231,588.9035,3.791,5.192,-65.845,8.68,-0.17,K2,1.725,-14.14,267.266,524.572,-8.49344045e-06,-4.431724846e-05,-5.324635485e-05,1.623653951,1.099017463,1.83792866e-08,2.51715263e-08,,,Cam,1,502279,,,,,,T,G_R3,HIP,G_R3,G_R3,T
71501,4343.0,5426.0,,,,,0.92806884,-33.75317976,564.8169,25.023,-54.803,28.125,9.62,0.86,G(WP),0.724,455.817,112.981,-313.822,-7.420229564e-05,5.220218836e-05,-0.000140751802,0.2429678539,-0.5891041192,1.213149273e-07,-2.656924414e-07,,,Scl,1,71501,,,,,,T,G_R3,HIP,G_R3,G_R3,T
316804,20344.0,27651.0,,,,,4.35845764,-6.07319352,186.951,-8.242,-40.354,-7.131,7.23,0.871,K0 III,1.025,77.456,168.997,-19.779,2.15685321e-06,-1.322235901e-05,-3.559779352e-05,1.141041541,-0.1059972229,-3.99583436e-08,-1.956417127e-07,,,Eri,1,316804,,,,,,T,G_R3,HIP,G_R3,G_R3,T
350148,22402.0,30466.0,,,,,4.82111142,29.57136723,194.5677,8.656,-18.548,17.0,7.26,0.815,A0P,0.065,51.4025,161.2286,96.0207,-5.6350219e-07,2.511317564e-05,-6.6372581e-06,1.262164017,0.5161177219,4.19654722e-08,-8.99232415e-08,,,Tau,1,350148,,,,,,T,G_R3,HIP,G_R3,HYG,T
750467,37321.0,61649.0,,,,,7.66201639,-15.8278346,611.0363,2.58,2.771,27.895,7.38,-1.55,M1 III,1.755,-247.795,533.093,-166.659,-1.944338228e-05,2.369674999e-05,1.1658666e-07,2.005911198,-0.2762478269,1.2508193e-08,1.34341871e-08,,,Pup,1,750467,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1604840,80068.0,147621.0,,,,,16.34266067,51.83482941,363.6803,2.43,20.235,7.143,8.41,0.606,K0,0.96,-94.477,-203.905,285.937,1.378177044e-05,1.955485549e-05,2.778955537e-05,4.278498554,0.9046884394,1.17809724e-08,9.81020483e-08,,,Dra,1,1604840,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1645213,81933.0,151070.0,,,,,16.73627145,23.51749663,217.5485,-9.654,14.23,-38.0,6.87,0.182,F 5 III,0.563,-64.799,-188.661,86.808,3.89133545e-06,4.267276294e-05,-1.74573183e-06,4.381545615,0.4104577476,-4.68039127e-08,6.89889867e-08,,,Her,1,1645213,,,,,,T,G_R3,HIP,G_R3,HYG,T
2190368,100997.0,194942.0,,,,,20.47693009,-11.08826229,174.5105,11.084,5.352,,8.54,2.331,K1 IV,0.205,103.43,-136.491,-33.562,7.99948118e-06,4.96925071e-06,4.44358805e-06,5.360847755,-0.1935266851,5.37367484e-08,2.59472282e-08,,,Cap,1,2190368,,,,,,T,G_R3,HIP,G_R3,N,T
1308821,63223.0,,,,,,12.9546305,-43.59212017,1082.0478,-10.624,1.072,137.204,10.45,0.279,Gp,0.914,-759.343,-193.829,-746.094,-0.0001160098628,2.790307396e-05,-9.267923587e-05,3.39151433,-0.760826024,-5.15066054e-08,5.1972027e-09,,,Cen,1,1308821,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
300663,19264.0,25787.0,,,,,4.12920383,51.45280276,944.9059,0.14,-3.369,4.0,7.65,-2.227,B 2 V,0.027,276.999,519.604,739.006,6.31101999e-06,1.32029279e-05,-6.41840244e-06,1.081023034,0.8980208165,6.787392e-10,-1.63333729e-08,,,Per,1,300663,,,,,,T,G_R3,HIP,G_R3,HYG,T
782444,38304.0,,,,,,7.84757725,42.78723577,316.9951,-18.225,-12.222,18.593,10.33,2.825,F2,0.4,-108.188,205.949,215.328,1.237148093e-05,3.66736634e-05,-8.6724112e-07,2.054490917,0.7467781412,-8.83572933e-08,-5.9253928e-08,,,Lyn,1,782444,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1087154,50777.0,89988.0,,,,,10.36883712,-46.56655766,105.0752,-36.814,49.384,15.459,8.56,3.452,G2 V,0.681,-65.753,29.92,-76.303,-1.875408922e-05,2.913746079e-05,5.81501534e-06,2.714555207,-0.8127397516,-1.784793084e-07,2.39420388e-07,,,Vel,1,1087154,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1225836,58075.0,103441.0,,,,,11.90988858,-54.73258613,140.748,-29.799,-6.349,16.303,9.02,3.278,F,0.418,-81.244,1.917,-114.916,-5.60843196e-06,2.047118573e-05,-1.611452633e-05,3.118001535,-0.955263835,-1.444696287e-07,-3.07808206e-08,,,Cen,1,1225836,,,,,,T,G_R3,HIP,G_R3,G_R3,T
235429,14728.0,19797.0,,,,,3.17075545,-25.4443287,572.8069,-0.119,10.288,,8.55,-0.24,F3 IV/V,0.384,349.038,381.728,-246.097,8.52718922e-06,8.8360416e-06,2.579837794e-05,0.8301018347,-0.4440873113,-5.769283e-10,4.98776315e-08,,,For,1,235429,,,,,,T,G_R3,HIP,G_R3,N,T
2551739,118299.0,224664.0,,,,,23.99503648,-34.99811506,208.1344,49.63,-27.828,4.788,9.07,2.478,K1 III,0.969,170.497,-0.222,-119.375,-1.202887978e-05,5.009442427e-05,-2.581065022e-05,6.281885854,-0.6108323391,2.406130297e-07,-1.34913951e-07,,,Scl,1,2551739,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2153304,99707.0,193591.0,,,,,20.23300835,75.40377495,388.4372,22.901,-21.088,-20.019,8.15,0.203,M1,1.752,54.021,-81.632,375.901,5.432631549e-05,-3.94553802e-06,-2.981959502e-05,5.296989193,1.31604414,1.11027181e-07,-1.02237509e-07,,,Cep,1,2153304,,,,,,T,G_R3,HIP,G_R3,G_R3,T
560523,31533.0,47141.0,,,,,6.60150426,-24.86611876,139.3306,-1.165,-26.577,15.801,7.45,1.73,K2 III,1.199,-19.825,124.849,-58.588,-3.374877e-07,7.14758041e-06,-2.308313599e-05,1.728269772,-0.4339956441,-5.6480794e-09,-1.288489319e-07,,,CMa,1,560523,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2360234,107910.0,235643.0,,,,,21.86316757,55.56209415,324.2559,7.668,3.131,-15.29,10.53,2.976,A3,0.66,155.418,-97.314,267.427,-4.53767553e-06,1.706358265e-05,-1.011235872e-05,5.723763879,0.9697414811,3.7175513e-08,1.51795163e-08,,,Cep,1,2360234,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1298198,62549.0,111383.0,,,,,12.81606301,-1.50441207,138.161,-29.039,-24.179,-14.441,8.82,3.118,F5 V,0.49,-134.973,-29.283,-3.627,1.071983658e-05,2.222918984e-05,-1.580260588e-05,3.355237446,-0.0262569439,-1.407850447e-07,-1.172230998e-07,,,Vir,1,1298198,,,,,,T,G_R3,HIP,G_R3,G_R3,T
276532,17687.0,,,,,,3.78869917,82.48362881,1064.2833,-1.65,2.117,,10.12,-0.015,B8,-0.039,76.169,116.533,1055.138,1.20166075e-06,-1.372245442e-05,1.42869793e-06,0.9918791221,1.4396109,-7.9994257e-09,1.02635056e-08,,,Cep,1,276532,,,,,,T,G_R3,HIP,G_R3,N,T
245575,15468.0,20526.0,,,,,3.32426382,36.87625136,351.0989,8.4,-20.698,,7.94,0.213,K0,1.05,181.0407,214.7188,210.6898,2.69683353e-06,2.538009773e-05,-2.818226833e-05,0.870290232,0.6436120013,4.07243492e-08,-1.003467356e-07,,,Per,1,245575,,,,,,T,G_R3,HIP,G_R3,N,T
1194486,56252.0,100324.0,,,,,11.5307458,-68.05793235,1432.2835,-8.796,0.835,-3.0,8.57,-2.21,B2 IIINE,0.124,-531.166,65.584,-1328.532,3.28488028e-06,6.113538551e-05,5.01220369e-06,3.018742188,-1.187835,-4.26442113e-08,4.0481942e-09,,,Mus,1,1194486,,,,,,T,G_R3,HIP,G_R3,HYG,T
350982,22456.0,237321.0,,,,,4.83211272,56.57235365,363.4573,-4.161,-17.709,-4.724,8.63,0.828,K7,1.545,60.269,190.936,303.335,1.402926142e-05,2.008869967e-05,-2.122184019e-05,1.26504415,0.9873738357,-2.01730972e-08,-8.58556547e-08,,,Cam,1,350982,,,,,,T,G_R3,HIP,G_R3,G_R3,T
153853,9494.0,12013.0,,,,,2.03592406,75.50218024,211.9034,18.594,-9.646,-43.0,6.64,0.009,A0,-0.03,45.69,26.955,205.156,-1.092539727e-05,1.573306296e-05,-4.505563064e-05,0.5330036719,1.317761636,9.01462558e-08,-4.67651276e-08,,,Cas,1,153853,,,,,,T,G_R3,HIP,G_R3,HYG,T
446777,27259.0,38805.0,,,,,5.77835815,-36.23135959,97.7616,-0.248,-18.041,30.495,6.84,1.889,A3 V,0.086,4.573,78.725,-57.782,1.28347595e-06,2.006210973e-05,-2.532998592e-05,1.512770624,-0.6323565166,-1.2023379e-09,-8.74652361e-08,,,Col,1,446777,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1849761,89854.0,348312.0,,,,,18.3364528,20.73955051,139.0305,-7.244,14.293,-63.205,9.96,4.244,G0,0.571,11.438,-129.517,49.234,-1.048154981e-05,6.318485627e-05,-1.388097137e-05,4.800472112,0.3619734414,-3.5119903e-08,6.92944194e-08,,,Her,1,1849761,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2534528,117283.0,223107.0,,,,,23.78139511,-41.86577184,139.9854,-17.608,-53.004,,8.7,2.97,G0 V,0.649,104.0776,-5.9632,-93.4246,-2.465091976e-05,-1.055722887e-05,-2.678834186e-05,6.225954674,-0.7306955617,-8.53659929e-08,-2.569706432e-07,,,Phe,1,2534528,,,,,,T,G_R3,HIP,G_R3,N,T
449441,27395.0,38800.0,,,,,5.80177821,-6.12940212,472.0163,-2.523,-4.608,14.294,8.46,0.09,B8/9 III,0.035,24.344,468.686,-50.399,6.46135542e-06,1.309145469e-05,-1.204626551e-05,1.518901982,-0.1069782481,-1.22318492e-08,-2.23402144e-08,,,Ori,1,449441,,,,,,T,G_R3,HIP,G_R3,G_R3,T
414134,25681.0,36107.0,,,,,5.48495251,-6.63487153,596.5945,-9.005,7.954,30.422,8.74,-0.138,K4/5 (III),1.523,79.664,587.22,-68.932,3.031969043e-05,2.975618824e-05,1.92572527e-05,1.435957208,-0.1158003535,-4.36574719e-08,3.85620802e-08,,,Ori,1,414134,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2115751,98432.0,189104.0,,,,,19.99984033,-40.80577611,154.865,19.162,-0.274,-5.477,8.46,2.51,F0 V,0.296,58.607,-101.52,-101.204,1.027189836e-05,1.098164522e-05,3.50475863e-06,5.235945948,-0.7121951461,9.28999975e-08,-1.3283895e-09,,,Sgr,1,2115751,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1450727,71653.0,129390.0,,,,,14.65634168,64.15393571,104.9417,-58.558,24.912,,7.55,2.445,F2,0.402,-35.1257,-29.3121,94.4444,-1.033019169e-05,3.018162728e-05,5.52559407e-06,3.837021275,1.119697405,-2.838971951e-07,1.207767841e-07,,,Dra,1,1450727,,,,,,T,G_R3,HIP,G_R3,N,T
675129,35025.0,55621.0,2725.0,,52 Gem,,7.24499404,24.88498169,121.2138,52.508,-89.655,42.058,5.84,0.422,M1III,1.554,-35.209,104.17,51.007,-4.882424329e-05,4.80868838e-05,-2.969482684e-05,1.896735002,0.4343248643,2.545659674e-07,-4.346597053e-07,,52.0,Gem,1,675129,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2124219,98726.0,190257.0,,,,,20.05159964,26.89201629,630.6282,3.555,1.364,,7.87,-1.129,B8,-0.069,287.77,-483.238,285.24,8.37276303e-06,7.18132918e-06,3.71952353e-06,5.249496504,0.4693542262,1.72351263e-08,6.6128586e-09,,,Vul,1,2124219,,,,,,T,G_R3,HIP,G_R3,N,T
1462718,72367.0,129935.0,,,,,14.79693361,-60.42392978,717.772,-0.811,-2.492,,8.91,-0.37,B5 III,0.208,-263.4693,-236.8463,-624.2475,3.72156891e-06,7.14042158e-06,-4.27995765e-06,3.873828156,-1.05459652,-3.9318389e-09,-1.20815569e-08,,,Cir,1,1462718,,,,,,T,G_R3,HIP,G_R3,N,T
1016892,47542.0,83697.0,,,,,9.69281289,44.20704734,377.2453,-19.305,-29.268,29.48,8.79,0.907,G 8 III,1.102,-222.571,153.586,263.036,-2.845328118e-05,6.253135736e-05,-1.734891316e-05,2.537572478,0.7715585278,-9.3593281e-08,-1.41895268e-07,,,UMa,1,1016892,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1151273,53896.0,233799.0,,,,,11.02801809,49.6094413,677.9025,-11.821,-2.731,23.961,9.08,-0.076,B,1.239,-425.132,110.578,516.321,-1.220375977e-05,4.331603495e-05,1.284907716e-05,2.887128381,0.8658480898,-5.73098252e-08,-1.32402616e-08,,,UMa,1,1151273,,,,,,T,G_R3,HIP,G_R3,G_R3,T
889861,41999.0,72409.0,,,,,8.56057501,27.34494539,421.7334,-6.921,-15.45,27.901,8.58,0.455,G5,0.88,-232.731,293.543,193.722,-1.36733653e-05,4.002092777e-05,-1.49517278e-05,2.241153294,0.4772593303,-3.35539548e-08,-7.49037136e-08,,,Cnc,1,889861,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1356936,66131.0,117878.0,,,77 Vir,,13.5568104,-7.62260903,84.8891,-74.301,3.815,-20.183,7.02,2.376,F3 IV,0.309,-77.247,-33.351,-11.26,6.47055963e-06,3.609993431e-05,4.29427531e-06,3.549164659,-0.133039625,-3.602214128e-07,1.84956419e-08,,77.0,Vir,1,1356936,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1429582,70432.0,126212.0,,,,,14.4082397,-12.41871557,692.3983,4.923,5.71,20.471,8.63,-0.572,M1 III,1.584,-546.197,-398.638,-148.903,-1.010213182e-05,-2.783046297e-05,1.4215391e-05,3.772068328,-0.2167474753,2.38673775e-08,2.76828612e-08,,,Lib,1,1429582,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1132014,52918.0,93701.0,,,,,10.82283431,15.87717896,195.0117,3.116,-32.587,4.136,9.17,2.72,F5,0.4,-178.735,56.895,53.351,-1.280203342e-05,9.8280509e-07,-2.847578036e-05,2.833411393,0.2771090485,1.51067943e-08,-1.579862341e-07,,,Leo,1,1132014,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1540903,76809.0,139599.0,5821.0,,,,15.68284201,-47.73608924,277.9836,-35.451,-43.159,-53.07,6.21,-1.01,K5/M0 III,1.621,-106.585,-153.599,-205.723,6.09830047e-06,9.259128453e-05,1.04723456e-06,4.105758432,-0.8331519283,-1.718712979e-07,-2.092407364e-07,,,Lup,1,1540903,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1034172,48357.0,85480.0,,,,,9.8583426,-25.88656215,531.1699,-23.127,13.449,32.439,8.97,0.344,G8/K0 III,0.931,-404.706,254.116,-231.904,-6.41124361e-06,7.434854031e-05,1.667393776e-05,2.580908054,-0.451805741,-1.121228599e-07,6.52025919e-08,,,Hya,1,1034172,,,,,,T,G_R3,HIP,G_R3,G_R3,T
309310,19826.0,27199.0,,,,,4.25150052,-53.0090595,655.6846,11.031,-8.198,13.95,8.78,-0.303,M5 III,1.369,174.352,353.901,-523.715,-3.685979298e-05,4.52642594e-06,-2.707469506e-05,1.113040232,-0.9251826206,5.34797971e-08,-3.97450255e-08,,,Dor,1,309310,,,,,,T,G_R3,HIP,G_R3,G_R3,T
454457,27606.0,39265.0,,,,,5.84482742,-17.12893782,1068.2619,0.359,-2.464,52.069,8.82,-1.323,M1 (III),1.693,41.461,1020.036,-314.628,5.420257e-08,4.71664628e-05,-2.787955209e-05,1.530172239,-0.298956362,1.7404811e-09,-1.19458091e-08,,,Lep,1,454457,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2255799,103392.0,199580.0,,,,,20.94667231,42.89566295,87.4371,218.968,224.881,-20.925,7.21,2.502,K0III-IV,0.96,44.658,-45.922,59.515,1.037825812e-05,0.0001224671275,5.526923567e-05,5.483825981,0.7486705524,1.06158682e-06,1.090253853e-06,,,Cyg,1,2255799,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1468112,72686.0,131445.0,,,,,14.86126538,53.74843474,297.422,-9.007,-23.362,-15.715,8.48,1.113,K 3 III,1.24,-128.796,-119.765,239.85,-2.177818355e-05,-2.5158174e-06,-3.288050619e-05,3.890670174,0.9380871529,-4.36671682e-08,-1.132621721e-07,,,Boo,1,1468112,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2532007,117149.0,222911.0,,,,,23.74964669,-47.90303328,368.3914,16.448,-4.31,-13.308,8.62,0.788,K2 IV,1.158,246.435,-16.175,-273.351,-1.287975786e-05,3.028491897e-05,4.93857001e-06,6.217642957,-0.8360656515,7.97421542e-08,-2.08954696e-08,,,Phe,1,2532007,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2398733,109748.0,210947.0,,,,,22.23066921,0.87642079,62.206,58.186,-38.843,-13.914,7.86,3.891,F5/6 V,0.528,55.644,-27.792,0.951,-4.72789587e-06,2.197556272e-05,-1.193070154e-05,5.819975583,0.0152964284,2.820936882e-07,-1.883161779e-07,,,Aqr,1,2398733,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2448801,112272.0,215300.0,,,,,22.74136414,-26.29263067,341.2641,-23.876,-13.52,36.305,8.95,1.285,K0 II/III,1.017,289.498,-99.002,-151.165,9.33920508e-06,-4.494211205e-05,-3.64998061e-05,5.953675203,-0.4588929737,-1.157541144e-07,-6.55468096e-08,,,PsA,1,2448801,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1289074,61959.0,110310.0,,,,,12.69793756,-64.72873682,145.8752,-21.68,2.179,-1.333,7.37,1.55,F0/2 IV,0.45,-61.238,-11.316,-131.914,-3.58350576e-06,1.493025131e-05,1.89095381e-06,3.324312276,-1.129729577,-1.051076059e-07,1.05640901e-08,,,Mus,1,1289074,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2464924,113166.0,235994.0,,,,,22.91653506,51.52553045,241.5459,16.12,-4.07,,9.2,2.285,F2,0.585,144.276,-42.058,189.103,8.86467692e-06,1.707790031e-05,-2.96477831e-06,5.999534842,0.8992901542,7.81519653e-08,-1.97319168e-08,,,Lac,1,2464924,,,,,,T,HIP,HIP,HYG,N,T
1979751,94207.0,179167.0,,,,,19.1791155,21.18907833,303.8262,-5.617,-2.852,-18.216,8.13,0.717,A0,0.039,86.066,-269.895,109.817,-1.269874173e-05,1.258829121e-05,-1.065029366e-05,5.021080691,0.3698191819,-2.72319844e-08,-1.38268862e-08,,,Sge,1,1979751,,,,,,T,G_R3,HIP,G_R3,G_R3,T
494179,29137.0,39329.0,,,,,6.14638251,82.45844089,390.5229,-3.75,-7.324,-16.462,8.27,0.312,K2,1.344,-1.964,51.217,387.145,6.65259845e-06,1.179979722e-05,-1.850966631e-05,1.609119176,1.439171288,-1.8180513e-08,-3.5507754e-08,,,Cam,1,494179,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1516451,75498.0,136912.0,,,,,15.42211981,-51.30116576,336.8,-31.716,-22.86,-5.388,8.53,0.893,K2 III,1.412,-131.57,-164.413,-262.853,-2.007949546e-05,5.779118921e-05,-1.903635166e-05,4.03750152,-0.8953742516,-1.537635069e-07,-1.108284074e-07,,,Lup,1,1516451,,,,,,T,G_R3,HIP,G_R3,G_R3,T
466996,28134.0,40707.0,,,,,5.94666581,-59.42255229,349.9776,5.302,45.893,65.482,9.46,1.74,M4/5 III,1.13,2.486,178.017,-301.31,-7.58324635e-06,0.0001012217654,-1.804434236e-05,1.556833467,-1.037119186,2.57048213e-08,2.224955424e-07,,,Pic,1,466996,,,,,,T,G_R3,HIP,G_R3,G_R3,T
270977,17316.0,,,,,,3.70666591,21.47349056,127.4801,21.141,-47.936,6.982,9.85,4.323,G0,0.55,67.023,97.884,46.667,-8.9894451e-07,2.181295501e-05,-2.495568138e-05,0.9704028649,0.3747831117,1.024944602e-07,-2.324002859e-07,,,Tau,1,270977,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1660461,82618.0,152468.0,,,,,16.88996317,1.34831128,194.5454,12.803,-4.26,-20.469,7.57,1.125,F0 V,0.418,-55.728,-186.337,4.578,1.753811081e-05,1.649905777e-05,-4.50904021e-06,4.421782013,0.02353247115,6.20706955e-08,-2.06530628e-08,,,Oph,1,1660461,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1906473,91762.0,172336.0,,,,,18.7120829,-53.98318706,353.9173,-0.911,-15.319,16.592,8.56,0.815,K0 III,1.068,38.572,-204.506,-286.264,-3.62645874e-06,1.079756102e-05,-2.918041377e-05,4.898811842,-0.9421843538,-4.4166526e-09,-7.42686077e-08,,,Tel,1,1906473,,,,,,T,G_R3,HIP,G_R3,G_R3,T
122033,7535.0,9919.0,463.0,,102Pi Psc,,1.61831,12.141535,32.9497,-72.589,9.676,2.21,5.54,2.951,F0V,0.347,29.3646,13.2427,6.9303,6.48487729e-06,-9.79532482e-06,1.98606398e-06,0.4236725668,0.2119097618,-3.519214026e-07,4.69105717e-08,Pi,102.0,Psc,1,122033,,,,,,HIP_X,G_R3,HIP,G_R3,G_R3,HYG
359410,22938.0,31423.0,,,,,4.93582546,7.90469573,60.0024,-88.534,-41.668,,6.42,2.529,F 5 V,0.415,16.3445,57.1402,8.2519,2.52195354e-05,-5.47957302e-06,-1.200535791e-05,1.292196082,0.1379629667,-4.292249439e-07,-2.020121644e-07,,,Ori,1,359410,,,,,,T,G_R3,HIP,G_R3,N,T
683635,35293.0,57358.0,,,,,7.29109199,-57.89394766,223.8734,23.324,-37.758,26.044,7.81,1.06,K0 III,1.082,-39.457,112.253,-189.635,-1.706460534e-05,-2.778853268e-05,-4.434281571e-05,1.908803417,-1.010440002,1.130779429e-07,-1.830559495e-07,,,Car,1,683635,,,,,,T,G_R3,HIP,G_R3,G_R3,T
242593,15250.0,20410.0,,,,,3.27877519,-8.93600816,377.2903,3.072,-20.972,-15.661,9.78,1.897,A7/8 V + (F/G),0.35,243.627,282.062,-58.605,-1.848921251e-05,-1.281021494e-05,-3.540655049e-05,0.8583813365,-0.1559627642,1.48934763e-08,-1.016751251e-07,,,Eri,1,242593,,,,,,T,G_R3,HIP,G_R3,G_R3,T
122190,7548.0,,,,,,1.62056245,57.75922848,3282.0336,-0.878,-0.958,,9.24,-3.341,G0.5,1.078,1595.664,720.753,2775.989,1.750027128e-05,-7.4247294e-06,-8.13140819e-06,0.4242622568,1.008088709,-4.2566641e-09,-4.6445151e-09,,,Cas,1,122190,,,,,,T,G_R3,HIP,G_R3,N,HYG
339550,21782.0,29700.0,,,,,4.67948415,5.33991505,259.289,-6.483,-5.909,,8.76,1.691,A0,0.212,87.4829,242.8892,24.1306,7.90130294e-06,-2.11083216e-06,-7.39609408e-06,1.225086084,0.09319909929,-3.14304709e-08,-2.86476404e-08,,,Tau,1,339550,,,,,,T,G_R3,HIP,G_R3,N,T
1327528,64388.0,,,,,,13.19727252,29.51512836,244.4988,-84.5,4.54,,10.74,3.799,G0V,0.56,-202.402,-65.605,120.453,-2.836123908e-05,9.609808854e-05,4.68289751e-06,3.455037862,0.5151361684,-4.096675601e-07,2.20105411e-08,,,Com,1,1327528,,,,,,T,HIP,HIP,HYG,N,T
1861070,90221.0,169533.0,,,,,18.40874081,13.70660109,379.0156,0.265,3.166,-32.57,7.8,-0.093,K2,1.3,39.328,-366.116,89.808,-3.12022719e-06,3.359741188e-05,-2.24071379e-06,4.819397069,0.239225318,1.2847563e-09,1.53492011e-08,,,Her,1,1861070,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1099984,51377.0,90822.0,,,,,10.49332872,23.97073636,154.6063,3.888,-14.864,,7.93,1.984,F0,0.256,-130.424,54.29,62.812,-5.29855689e-06,-9.511017e-07,-1.017985626e-05,2.747147032,0.4183682731,1.88495559e-08,-7.20627055e-08,,,Leo,1,1099984,,,,,,T,G_R3,HIP,G_R3,N,T
1506584,74930.0,136160.0,,,,,15.31164757,10.42768225,48.2253,-69.732,-13.269,-36.81,7.11,3.694,F 8 V,0.497,-30.6924,-36.1581,8.7283,1.116572942e-05,3.834780693e-05,-9.86486774e-06,4.008579955,0.1819973884,-3.380702757e-07,-6.43299273e-08,,,Ser,1,1506584,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1275570,61098.0,108936.0,,,,,12.52168314,-52.05221304,353.4231,-11.134,-7.228,,9.51,1.769,F3 IV/V,0.46,-215.311,-29.591,-278.699,7.07803749e-06,2.02288082e-05,-7.61597243e-06,3.278168977,-0.9084824995,-5.39791552e-08,-3.50423328e-08,,,Cen,1,1275570,,,,,,T,G_R3,HIP,G_R3,N,T
393820,24657.0,34387.0,,,,,5.29062301,11.72338321,200.4148,4.087,-29.83,9.117,8.53,2.02,A0,0.168,36.234,192.86,40.722,-1.12904976e-06,1.549273081e-05,-2.648358024e-05,1.385081864,0.2046116363,1.98143351e-08,-1.446199209e-07,,,Ori,1,393820,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1139534,53304.0,94316.0,,,,,10.90225638,54.8008571,269.7753,-16.079,-45.914,-45.682,7.75,0.595,K0,1.114,-149.126,44.077,220.448,-1.527182977e-05,2.644267264e-05,-7.278996075e-05,2.854204043,0.9564553882,-7.79531917e-08,-2.225973533e-07,,,UMa,1,1139534,,,,,,T,G_R3,HIP,G_R3,G_R3,T
526445,30259.0,44845.0,,,,,6.36557359,-42.27136986,575.7014,-4.264,21.384,36.984,8.6,-0.201,K4 III,1.458,-40.709,424.051,-387.241,5.33639642e-06,6.89599867e-05,1.872238583e-05,1.666503267,-0.7377745825,-2.06724553e-08,1.036725575e-07,,,Col,1,526445,,,,,,T,G_R3,HIP,G_R3,G_R3,T
91315,5588.0,7119.0,,,,,1.19449628,22.72209246,213.2832,-17.299,-19.224,,7.57,0.925,DELTA DEL,0.338,187.189,60.523,82.383,1.280816956e-05,-1.465719308e-05,-1.833478632e-05,0.3127183945,0.3965753259,-8.38679186e-08,-9.3200582e-08,,,Psc,1,91315,,,,,,T,G_R3,HIP,G_R3,N,T
1576565,78650.0,143787.0,5969.0,,,,16.05572859,-25.86524237,66.8753,-67.839,-38.154,-38.222,4.96,0.834,K3 III,1.234,-29.324,-52.547,-29.175,5.6350219e-07,4.614479549e-05,5.92239779e-06,4.203379911,-0.4514336407,-3.288927528e-07,-1.849758117e-07,,,Sco,1,1576565,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1695349,84185.0,,,,,,17.20913914,-70.08571238,1849.772,2.299,-5.863,,9.33,-2.006,B 2 P,-0.089,-129.522,-616.602,-1739.162,3.033912154e-05,4.414032309e-05,-1.790832459e-05,4.505342086,-1.223226438,1.11458665e-08,-2.84246261e-08,,,TrA,1,1695349,,,,,,T,G_R3,HIP,G_R3,N,T
2144094,99396.0,191500.0,,,,,20.17489642,-6.16350732,251.6546,-43.079,-14.076,15.249,7.94,0.936,G5 V,0.828,134.887,-210.726,-27.019,-3.690070058e-05,-3.984093433e-05,-1.874795308e-05,5.281775526,-0.1075734961,-2.088528854e-07,-6.82423737e-08,,,Aql,1,2144094,,,,,,T,G_R3,HIP,G_R3,G_R3,T
